"","season","posteam","Go","NoGo","total","go_rate","team_name","team_id","team_nick","team_color","team_color2","team_color3","team_color4","team_logo_wikipedia","team_logo_espn","team_wordmark"
"1",2014,"ARI",3,19,22,0.136363636363636,"Arizona Cardinals","3800","Cardinals","#97233f","#000000","#ffb612","#a5acaf","https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/ari.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/ARI.png"
"2",2014,"ATL",3,22,25,0.12,"Atlanta Falcons","0200","Falcons","#a71930","#000000","#a5acaf","#a30d2d","https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/atl.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/ATL.png"
"3",2014,"BAL",17,18,35,0.485714285714286,"Baltimore Ravens","0325","Ravens","#241773","#000000","#9e7c0c","#c60c30","https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/bal.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/BAL.png"
"4",2014,"BUF",7,25,32,0.21875,"Buffalo Bills","0610","Bills","#00338d","#c60c30","#0c2e82","#d50a0a","https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/buf.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/BUF.png"
"5",2014,"CAR",6,14,20,0.3,"Carolina Panthers","0750","Panthers","#0085ca","#000000","#bfc0bf","#0085ca","https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CAR.png"
"6",2014,"CHI",9,20,29,0.310344827586207,"Chicago Bears","0810","Bears","#0b162a","#c83803","#0b162a","#c83803","https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/chi.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CHI.png"
"7",2014,"CIN",6,22,28,0.214285714285714,"Cincinnati Bengals","0920","Bengals","#000000","#fb4f14","#000000","#d32f1e","https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png"
"8",2014,"CLE",7,17,24,0.291666666666667,"Cleveland Browns","1050","Browns","#fb4f14","#22150c","#a5acaf","#d32f1e","https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/cle.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CLE.png"
"9",2014,"DAL",5,14,19,0.263157894736842,"Dallas Cowboys","1200","Cowboys","#002244","#b0b7bc","#acc0c6","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/dal.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/DAL.png"
"10",2014,"DEN",6,19,25,0.24,"Denver Broncos","1400","Broncos","#002244","#fb4f14","#00234c","#ff5200","https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/den.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/DEN.png"
"11",2014,"DET",6,24,30,0.2,"Detroit Lions","1540","Lions","#005a8b","#b0b7bc","#000000","#004e89","https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/det.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/DET.png"
"12",2014,"GB",8,15,23,0.347826086956522,"Green Bay Packers","1800","Packers","#203731","#ffb612","#1c2d25","#eead1e","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/gb.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/GB.png"
"13",2014,"HOU",13,21,34,0.382352941176471,"Houston Texans","2120","Texans","#03202f","#a71930","#00071c","#a30d2d","https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/hou.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/HOU.png"
"14",2014,"IND",7,22,29,0.241379310344828,"Indianapolis Colts","2200","Colts","#002c5f","#a5acaf","#013369","#9ba1a2","https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/ind.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/IND.png"
"15",2014,"JAX",8,18,26,0.307692307692308,"Jacksonville Jaguars","2250","Jaguars","#000000","#006778","#9f792c","#d7a22a","https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/jax.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/JAX.png"
"16",2014,"KC",6,17,23,0.260869565217391,"Kansas City Chiefs","2310","Chiefs","#e31837","#ffb612","#000000","#e31837","https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/kc.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/KC.png"
"17",2014,"LA",4,20,24,0.166666666666667,"Los Angeles Rams","2510","Rams","#002244","#b3995d","#001532","#af925d","https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/lar.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LA.png"
"18",2014,"LAC",6,13,19,0.315789473684211,"Los Angeles Chargers","4400","Chargers","#002244","#0073cf","#ffb612","#001532","https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/lac.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAC.png"
"19",2014,"LV",2,21,23,0.0869565217391304,"Las Vegas Raiders","2520","Raiders","#a5acaf","#000000","#a6aeb0","#000000","https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/lv.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LV.png"
"20",2014,"MIA",5,16,21,0.238095238095238,"Miami Dolphins","2700","Dolphins","#008e97","#f58220","#005778","#008e97","https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/MIA.png"
"21",2014,"MIN",6,17,23,0.260869565217391,"Minnesota Vikings","3000","Vikings","#4f2683","#ffc62f","#e9bf9b","#000000","https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/min.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/MIN.png"
"22",2014,"NE",6,25,31,0.193548387096774,"New England Patriots","3200","Patriots","#002244","#c60c30","#b0b7bc","#001532","https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/ne.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NE.png"
"23",2014,"NO",10,22,32,0.3125,"New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"24",2014,"NYG",9,18,27,0.333333333333333,"New York Giants","3410","Giants","#0b2265","#a71930","#a5acaf","#012352","https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NYG.png"
"25",2014,"NYJ",7,27,34,0.205882352941176,"New York Jets","3430","Jets","#203731","#1c2d25",NA,NA,"https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NYJ.png"
"26",2014,"PHI",6,21,27,0.222222222222222,"Philadelphia Eagles","3700","Eagles","#004953","#a5acaf","#acc0c6","#000000","https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/phi.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PHI.png"
"27",2014,"PIT",4,22,26,0.153846153846154,"Pittsburgh Steelers","3900","Steelers","#000000","#ffb612","#c60c30","#00539b","https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/pit.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PIT.png"
"28",2014,"SEA",9,24,33,0.272727272727273,"Seattle Seahawks","4600","Seahawks","#002244","#69be28","#a5acaf","#001532","https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/sea.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SEA.png"
"29",2014,"SF",12,19,31,0.387096774193548,"San Francisco 49ers","4500","49ers","#aa0000","#b3995d","#000000","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png"
"30",2014,"TB",6,16,22,0.272727272727273,"Tampa Bay Buccaneers","4900","Buccaneers","#d50a0a","#34302b","#000000","#ff7900","https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/tb.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/TB.png"
"31",2014,"TEN",5,20,25,0.2,"Tennessee Titans","2100","Titans","#002244","#4b92db","#c60c30","#a5acaf","https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png","https://a.espncdn.com/i/teamlogos/nfl/500/ten.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/TEN.png"
"32",2014,"WAS",7,14,21,0.333333333333333,"Washington Football Team","5110","Football Team","#773141","#ffb612","#000000","#5b2b2f","https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/WAS.png"
"33",2015,"ARI",4,21,25,0.16,"Arizona Cardinals","3800","Cardinals","#97233f","#000000","#ffb612","#a5acaf","https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/ari.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/ARI.png"
"34",2015,"ATL",11,22,33,0.333333333333333,"Atlanta Falcons","0200","Falcons","#a71930","#000000","#a5acaf","#a30d2d","https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/atl.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/ATL.png"
"35",2015,"BAL",18,24,42,0.428571428571429,"Baltimore Ravens","0325","Ravens","#241773","#000000","#9e7c0c","#c60c30","https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/bal.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/BAL.png"
"36",2015,"BUF",6,25,31,0.193548387096774,"Buffalo Bills","0610","Bills","#00338d","#c60c30","#0c2e82","#d50a0a","https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/buf.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/BUF.png"
"37",2015,"CAR",6,19,25,0.24,"Carolina Panthers","0750","Panthers","#0085ca","#000000","#bfc0bf","#0085ca","https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CAR.png"
"38",2015,"CHI",4,23,27,0.148148148148148,"Chicago Bears","0810","Bears","#0b162a","#c83803","#0b162a","#c83803","https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/chi.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CHI.png"
"39",2015,"CIN",9,19,28,0.321428571428571,"Cincinnati Bengals","0920","Bengals","#000000","#fb4f14","#000000","#d32f1e","https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png"
"40",2015,"CLE",5,16,21,0.238095238095238,"Cleveland Browns","1050","Browns","#fb4f14","#22150c","#a5acaf","#d32f1e","https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/cle.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CLE.png"
"41",2015,"DAL",8,26,34,0.235294117647059,"Dallas Cowboys","1200","Cowboys","#002244","#b0b7bc","#acc0c6","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/dal.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/DAL.png"
